Timestamp,OS,Arch,CPU,hostd Version,renterd Version,Upload Speed,Download Speed,TTFB
2024-09-25T20:02:36Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20240925073821-c706cf29d02c,v1.1.0-beta.4.0.20240924095414-ccf2c9e57233,1777.5040 Mbps,1198.2717 Mbps,80 ms
2024-09-26T03:13:13Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20240925073821-c706cf29d02c,v1.1.0-beta.4.0.20240924095414-ccf2c9e57233,1830.0968 Mbps,1187.4291 Mbps,76 ms
2024-09-28T00:21:14Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20240925073821-c706cf29d02c,v1.1.0-beta.4.0.20240926133223-fe965941b4f0,1716.6162 Mbps,1199.7829 Mbps,92 ms
2024-09-29T00:23:33Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20240925073821-c706cf29d02c,v1.1.0-beta.4.0.20240928084919-42f818bb0f66,1759.7191 Mbps,1216.9561 Mbps,78 ms
2024-09-30T00:22:25Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20240925073821-c706cf29d02c,v1.1.0-beta.4.0.20240928084919-42f818bb0f66,1811.5953 Mbps,1226.2140 Mbps,66 ms
2024-10-01T00:23:44Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20240925073821-c706cf29d02c,v1.1.0-beta.4.0.20240928084919-42f818bb0f66,1784.8402 Mbps,1199.8135 Mbps,64 ms
2024-10-02T00:20:28Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20240925073821-c706cf29d02c,v1.1.0-beta.4.0.20240928084919-42f818bb0f66,1728.7145 Mbps,1214.0812 Mbps,67 ms
2024-10-07T20:50:58Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241007200428-58d2cc50a7cd,v1.1.0-beta.4.0.20241007204017-7e603553eb9f,1426.6785 Mbps,1231.8777 Mbps,75 ms
2024-10-08T00:20:40Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241007202339-502878064062,v1.1.0-beta.4.0.20241007204017-7e603553eb9f,1788.9187 Mbps,1211.8691 Mbps,88 ms
2024-10-09T00:20:47Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241007202339-502878064062,v1.1.0-beta.4.0.20241007204017-7e603553eb9f,1764.0226 Mbps,1192.7624 Mbps,88 ms
2024-10-10T00:20:27Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241007202339-502878064062,v1.1.0-beta.4.0.20241007204017-7e603553eb9f,1836.6326 Mbps,1221.9590 Mbps,83 ms
2024-10-11T00:20:29Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241007202339-502878064062,v1.1.0-beta.4.0.20241007204017-7e603553eb9f,1742.4762 Mbps,1208.7771 Mbps,93 ms
2024-10-12T00:21:43Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241007202339-502878064062,v1.1.0-beta.4.0.20241007204017-7e603553eb9f,1554.5766 Mbps,1165.7430 Mbps,83 ms
2024-10-13T00:21:37Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241007202339-502878064062,v1.1.0-beta.4.0.20241007204017-7e603553eb9f,1842.4636 Mbps,1199.0070 Mbps,79 ms
2024-10-14T00:21:11Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241007202339-502878064062,v1.1.0-beta.4.0.20241007204017-7e603553eb9f,1807.0326 Mbps,1186.8424 Mbps,85 ms
2024-10-15T00:21:06Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241014201321-319f32e19b44,v1.1.0-beta.4.0.20241007204017-7e603553eb9f,1818.2319 Mbps,1203.8507 Mbps,88 ms
2024-10-16T00:20:30Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241014201321-319f32e19b44,v1.1.0-beta.4.0.20241007204017-7e603553eb9f,1664.6173 Mbps,1165.7713 Mbps,85 ms
2024-10-17T00:20:31Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241014201321-319f32e19b44,v1.1.0-beta.4.0.20241007204017-7e603553eb9f,1881.0369 Mbps,1199.2157 Mbps,78 ms
2024-10-18T00:20:25Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241014201321-319f32e19b44,v1.1.0-beta.4.0.20241007204017-7e603553eb9f,1844.1307 Mbps,1200.1656 Mbps,85 ms
2024-10-19T00:20:22Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241014201321-319f32e19b44,v1.1.0-beta.4.0.20241007204017-7e603553eb9f,1864.6412 Mbps,1255.7557 Mbps,80 ms
2024-10-20T00:21:59Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241014201321-319f32e19b44,v1.1.0-beta.4.0.20241007204017-7e603553eb9f,1821.5993 Mbps,1220.5122 Mbps,81 ms
2024-10-21T00:21:44Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241020183255-59e32bbd49cd,v1.1.0-beta.4.0.20241007204017-7e603553eb9f,1676.0008 Mbps,1229.0993 Mbps,85 ms
2024-10-22T00:21:44Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241020183255-59e32bbd49cd,v1.1.0-beta.4.0.20241021105415-2b37120e8b47,1769.6230 Mbps,1226.3123 Mbps,77 ms
2024-10-23T00:21:09Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241022083902-7d61fc09be7c,v1.1.0-beta.4.0.20241022091924-19bcf6864201,1822.0436 Mbps,1207.0197 Mbps,89 ms
2024-10-24T15:49:22Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241022083902-7d61fc09be7c,v1.1.0-beta.4.0.20241023123004-609d9c36d290,1854.5565 Mbps,1221.8360 Mbps,83 ms
2024-10-25T00:20:41Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241022083902-7d61fc09be7c,v1.1.0-beta.4.0.20241023123004-609d9c36d290,1693.2660 Mbps,1137.7181 Mbps,98 ms
2024-10-26T05:50:49Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241022083902-7d61fc09be7c,v1.1.0-beta.4.0.20241025151653-2b933326be16,1641.4725 Mbps,1141.4111 Mbps,104 ms
2024-10-26T06:02:37Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241022083902-7d61fc09be7c,v1.1.0-beta.4.0.20241025151653-2b933326be16,1714.2619 Mbps,1213.6628 Mbps,84 ms
2024-10-26T07:49:54Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241022083902-7d61fc09be7c,v1.1.0-beta.4.0.20241025151653-2b933326be16,1801.8736 Mbps,1250.9004 Mbps,76 ms
2024-10-26T15:58:45Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241026011256-0583e159b20e,v1.1.0-beta.4.0.20241025151653-2b933326be16,1727.2905 Mbps,1145.9799 Mbps,88 ms
2024-10-26T16:36:26Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241026011256-0583e159b20e,v1.1.0-beta.4.0.20241025151653-2b933326be16,1805.3948 Mbps,1110.0667 Mbps,98 ms
2024-10-26T18:37:49Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241026181511-878994988c26,v1.1.0-beta.4.0.20241025151653-2b933326be16,1810.7916 Mbps,1202.5519 Mbps,80 ms
2024-10-27T17:56:06Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241026181511-878994988c26,v1.1.0-beta.4.0.20241025151653-2b933326be16,1742.0461 Mbps,1210.9602 Mbps,71 ms
2024-10-27T20:53:16Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241026181511-878994988c26,v1.1.0-beta.4.0.20241025151653-2b933326be16,1825.8315 Mbps,1211.3685 Mbps,87 ms
2024-10-27T22:04:48Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241026181511-878994988c26,v1.1.0-beta.4.0.20241025151653-2b933326be16,1861.7215 Mbps,1160.6267 Mbps,79 ms
2024-10-28T00:23:33Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241027224440-bc406c086b3c,v1.1.0-beta.4.0.20241025151653-2b933326be16,1796.3111 Mbps,1106.1009 Mbps,66 ms
2024-10-28T03:16:24Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241027224440-bc406c086b3c,v1.1.0-beta.4.0.20241025151653-2b933326be16,1813.1309 Mbps,1171.6909 Mbps,89 ms
2024-10-28T06:10:10Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241027224440-bc406c086b3c,v1.1.0-beta.4.0.20241025151653-2b933326be16,1786.6716 Mbps,1120.9927 Mbps,113 ms
2024-10-28T09:09:11Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241027224440-bc406c086b3c,v1.1.0-beta.4.0.20241025151653-2b933326be16,1643.9037 Mbps,1110.4980 Mbps,95 ms
2024-10-28T15:57:31Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241028141324-e5eeff133133,v1.1.0-beta.4.0.20241028122623-c88d28fefd79,1714.7897 Mbps,1128.0925 Mbps,117 ms
2024-10-28T18:09:27Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241028141324-e5eeff133133,v1.1.0-beta.4.0.20241028122623-c88d28fefd79,1671.9077 Mbps,1101.0346 Mbps,89 ms
2024-10-28T21:07:57Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241028141324-e5eeff133133,v1.1.0-beta.4.0.20241028122623-c88d28fefd79,1828.3320 Mbps,1148.1333 Mbps,112 ms
2024-10-29T06:10:20Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241028141324-e5eeff133133,v1.1.0-beta.4.0.20241028122623-c88d28fefd79,1733.0035 Mbps,1135.6976 Mbps,95 ms
2024-10-29T09:08:37Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241028141324-e5eeff133133,v1.1.0-beta.4.0.20241028122623-c88d28fefd79,1695.6602 Mbps,1130.0011 Mbps,77 ms
2024-10-29T12:11:27Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241028141324-e5eeff133133,v1.1.0-beta.4.0.20241028122623-c88d28fefd79,1747.5224 Mbps,1147.0957 Mbps,84 ms
2024-10-30T17:07:44Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241028141324-e5eeff133133,v1.1.0-beta.4.0.20241030143417-e4fe42de199d,1661.5874 Mbps,1100.5389 Mbps,88 ms
2024-10-30T17:33:35Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241028141324-e5eeff133133,v1.1.0-beta.4.0.20241030143417-e4fe42de199d,1698.9374 Mbps,1130.8318 Mbps,74 ms
2024-10-30T20:02:22Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241028141324-e5eeff133133,v1.1.0-beta.4.0.20241030143417-e4fe42de199d,1731.8292 Mbps,1142.4308 Mbps,72 ms
2024-10-30T21:08:24Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241028141324-e5eeff133133,v1.1.0-beta.4.0.20241030143417-e4fe42de199d,1722.0899 Mbps,1143.3040 Mbps,108 ms
2024-10-31T00:22:33Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241028141324-e5eeff133133,v1.1.0-beta.4.0.20241030143417-e4fe42de199d,1789.2753 Mbps,1122.1732 Mbps,86 ms
2024-10-31T03:14:43Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241028141324-e5eeff133133,v1.1.0-beta.4.0.20241030143417-e4fe42de199d,1738.3449 Mbps,1159.4183 Mbps,74 ms
2024-10-31T06:09:55Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241028141324-e5eeff133133,v1.1.0-beta.4.0.20241030143417-e4fe42de199d,1689.5783 Mbps,1131.9001 Mbps,68 ms
2024-10-31T09:08:45Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241028141324-e5eeff133133,v1.1.0-beta.4.0.20241030143417-e4fe42de199d,1712.9168 Mbps,1142.3976 Mbps,65 ms
2024-11-01T23:27:39Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1818.5443 Mbps,1176.2133 Mbps,96 ms
2024-11-02T00:22:29Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1775.3646 Mbps,1177.5273 Mbps,108 ms
2024-11-02T03:12:20Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1668.7398 Mbps,1181.7189 Mbps,81 ms
2024-11-02T06:09:38Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1734.4915 Mbps,1199.5301 Mbps,61 ms
2024-11-02T09:08:36Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1773.2226 Mbps,1186.4122 Mbps,92 ms
2024-11-02T12:10:57Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1686.8057 Mbps,1208.1741 Mbps,79 ms
2024-11-02T15:09:19Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1643.3331 Mbps,1167.3272 Mbps,79 ms
2024-11-02T18:09:19Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1757.7848 Mbps,1203.7671 Mbps,73 ms
2024-11-02T21:09:01Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1739.4983 Mbps,1185.8494 Mbps,75 ms
2024-11-03T00:24:47Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1750.8908 Mbps,1165.9353 Mbps,105 ms
2024-11-03T03:16:44Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1722.5220 Mbps,1176.1606 Mbps,106 ms
2024-11-03T06:10:12Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1743.6510 Mbps,1223.7176 Mbps,81 ms
2024-11-03T09:09:30Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1757.0361 Mbps,1162.0909 Mbps,119 ms
2024-11-03T12:10:56Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1667.0526 Mbps,1203.5686 Mbps,75 ms
2024-11-03T15:08:56Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1700.1335 Mbps,1196.2601 Mbps,68 ms
2024-11-03T18:09:40Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1735.7137 Mbps,1177.3228 Mbps,101 ms
2024-11-03T21:08:47Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1700.5052 Mbps,1178.1600 Mbps,114 ms
2024-11-04T00:23:57Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1723.3883 Mbps,1156.3392 Mbps,117 ms
2024-11-04T03:16:44Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1670.9526 Mbps,1199.2242 Mbps,65 ms
2024-11-04T06:10:58Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241101220719-9f67518242e8,1741.4121 Mbps,1140.0804 Mbps,114 ms
2024-11-04T09:09:56Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241104064157-62577b8fc5a2,1582.6669 Mbps,1162.1692 Mbps,84 ms
2024-11-04T12:12:01Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241104064157-62577b8fc5a2,1704.5721 Mbps,1174.9105 Mbps,63 ms
2024-11-04T15:09:04Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241104064157-62577b8fc5a2,1773.7651 Mbps,1196.8456 Mbps,75 ms
2024-11-04T18:10:00Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241104064157-62577b8fc5a2,1839.5437 Mbps,1200.7629 Mbps,109 ms
2024-11-04T21:09:31Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241104064157-62577b8fc5a2,1708.3835 Mbps,1188.0666 Mbps,76 ms
2024-11-05T00:22:48Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241104064157-62577b8fc5a2,1745.8966 Mbps,1169.2849 Mbps,80 ms
2024-11-05T03:11:35Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241104064157-62577b8fc5a2,1749.0877 Mbps,1210.4259 Mbps,66 ms
2024-11-05T06:10:26Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241104064157-62577b8fc5a2,1686.2375 Mbps,1247.7998 Mbps,68 ms
2024-11-05T09:09:22Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241105083914-3a463376fa02,1703.2816 Mbps,1157.4022 Mbps,85 ms
2024-11-05T12:12:12Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241105094024-6de1694c8e69,1660.4737 Mbps,1218.3552 Mbps,86 ms
2024-11-05T15:09:34Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241105144546-9f5647fc4b07,1687.7260 Mbps,1170.2038 Mbps,121 ms
2024-11-05T18:09:47Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241105144546-9f5647fc4b07,1658.7737 Mbps,1136.3975 Mbps,74 ms
2024-11-05T21:08:58Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241105144546-9f5647fc4b07,1640.0542 Mbps,1138.4946 Mbps,81 ms
2024-11-06T00:22:42Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241105144546-9f5647fc4b07,1622.9111 Mbps,1145.7919 Mbps,85 ms
2024-11-06T03:11:18Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241105144546-9f5647fc4b07,1689.3534 Mbps,1108.7338 Mbps,113 ms
2024-11-06T06:10:32Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241105144546-9f5647fc4b07,1747.4214 Mbps,1156.3204 Mbps,77 ms
2024-11-06T09:10:10Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20241101225313-7757ddcfc23f,v1.1.0-beta.4.0.20241106082725-3702bc279f0f,1644.1469 Mbps,1138.1219 Mbps,91 ms
